time	V(A,N016)	I(L1)
5.279662727758554e-02	-7.456360e-01	5.175653e+00
5.279662786868113e-02	-7.322693e-01	5.175650e+00
5.279662817146082e-02	-7.236633e-01	5.175648e+00
5.279662817183692e-02	-7.236633e-01	5.175648e+00
5.279662817183840e-02	-7.236328e-01	5.175648e+00
5.279662817184134e-02	-7.236328e-01	5.175648e+00
5.279662817184721e-02	-7.236328e-01	5.175648e+00
5.279662917184721e-02	1.303864e+00	5.175643e+00
5.279663017184721e-02	5.512604e+00	5.175638e+00
5.279663117184721e-02	1.079776e+01	5.175634e+00
5.279663217184721e-02	1.546786e+01	5.175631e+00
5.279663317184721e-02	1.938724e+01	5.175627e+00
5.279663317187675e-02	1.938736e+01	5.175627e+00
5.279663317187768e-02	1.938736e+01	5.175627e+00
5.279663317187792e-02	1.938739e+01	5.175627e+00
5.279663417187792e-02	2.238754e+01	5.175624e+00
5.279663517187792e-02	2.516782e+01	5.175622e+00
5.279663617187792e-02	2.773093e+01	5.175620e+00
5.279663817187791e-02	3.257306e+01	5.175616e+00
5.279664047834336e-02	3.791446e+01	5.175612e+00
5.279664279404175e-02	4.312238e+01	5.175609e+00
5.279664469367070e-02	4.730795e+01	5.175608e+00
5.279664698988177e-02	5.225317e+01	5.175608e+00
5.279664927011652e-02	5.702736e+01	5.175608e+00
5.279665231477419e-02	6.316748e+01	5.175611e+00
5.279665551113525e-02	6.926758e+01	5.175615e+00
5.279665974995468e-02	7.669083e+01	5.175625e+00
5.279666450944632e-02	8.385657e+01	5.175639e+00
5.279667088969345e-02	9.122511e+01	5.175662e+00
5.279667740052211e-02	9.620018e+01	5.175689e+00
5.279668234477770e-02	9.829921e+01	5.175712e+00
5.279668651888280e-02	9.916106e+01	5.175731e+00
5.279669117316383e-02	9.962982e+01	5.175753e+00
5.279669504697388e-02	9.983186e+01	5.175772e+00
5.279669851644436e-02	9.993172e+01	5.175788e+00
5.279670266869155e-02	1.000105e+02	5.175808e+00
5.279670655391475e-02	1.000676e+02	5.175828e+00
5.279671117094612e-02	1.001255e+02	5.175849e+00
5.279671601434981e-02	1.001813e+02	5.175873e+00
5.279672310153138e-02	1.002590e+02	5.175908e+00
5.279672986693292e-02	1.003316e+02	5.175940e+00
5.279674009787125e-02	1.004400e+02	5.175990e+00
5.279675029009818e-02	1.005476e+02	5.176040e+00
5.279676627679799e-02	1.007161e+02	5.176118e+00
5.279678227317892e-02	1.008847e+02	5.176197e+00
5.279680796263089e-02	1.011460e+02	5.176323e+00
5.279683420621966e-02	1.013560e+02	5.176453e+00
5.279686086606845e-02	1.014709e+02	5.176585e+00
5.279688369930444e-02	1.015105e+02	5.176699e+00
5.279690702482286e-02	1.015298e+02	5.176815e+00
5.279692901356130e-02	1.015407e+02	5.176924e+00
5.279695457332532e-02	1.015490e+02	5.177051e+00
5.279698170384153e-02	1.015549e+02	5.177186e+00
5.279701949842008e-02	1.015605e+02	5.177374e+00
5.279706542581499e-02	1.015651e+02	5.177603e+00
5.279713935244946e-02	1.015697e+02	5.177971e+00
5.279720377818107e-02	1.015725e+02	5.178292e+00
5.279727405143517e-02	1.015744e+02	5.178642e+00
5.279733688298324e-02	1.015757e+02	5.178955e+00
5.279740332493723e-02	1.015767e+02	5.179285e+00
5.279747022558053e-02	1.015774e+02	5.179618e+00
5.279753609706821e-02	1.015780e+02	5.179946e+00
5.279762466707608e-02	1.015785e+02	5.180387e+00
5.279770860563952e-02	1.015788e+02	5.180805e+00
5.279784217057591e-02	1.015792e+02	5.181469e+00
5.279797149717762e-02	1.015794e+02	5.182113e+00
5.279819372895050e-02	1.015794e+02	5.183218e+00
5.279841892195996e-02	1.015793e+02	5.184339e+00
5.279863552860155e-02	1.015791e+02	5.185416e+00
5.279884687130650e-02	1.015789e+02	5.186466e+00
5.279907189063204e-02	1.015786e+02	5.187584e+00
5.279928943150198e-02	1.015782e+02	5.188665e+00
5.279957427242409e-02	1.015778e+02	5.190081e+00
5.279983558290657e-02	1.015773e+02	5.191379e+00
5.280007081787105e-02	1.015770e+02	5.192546e+00
5.280021155280384e-02	1.015767e+02	5.193245e+00
5.280026215908239e-02	1.015766e+02	5.193496e+00
5.280027489236919e-02	1.015766e+02	5.193560e+00
5.280028084428964e-02	1.015766e+02	5.193589e+00
5.280028416240615e-02	1.015766e+02	5.193605e+00
5.280028709922168e-02	1.015766e+02	5.193620e+00
5.280029025436380e-02	1.015766e+02	5.193636e+00
5.280029369091375e-02	1.015766e+02	5.193653e+00
5.280029844753725e-02	1.015766e+02	5.193676e+00
5.280030504811601e-02	1.015766e+02	5.193709e+00
5.280031219943217e-02	1.015766e+02	5.193745e+00
5.280032650206452e-02	1.015765e+02	5.193816e+00
5.280034302661493e-02	1.015765e+02	5.193898e+00
5.280036568608251e-02	1.015765e+02	5.194010e+00
5.280039627139981e-02	1.015764e+02	5.194162e+00
5.280043949543915e-02	1.015764e+02	5.194376e+00
5.280047638134081e-02	1.015763e+02	5.194560e+00
5.280051072483658e-02	1.015762e+02	5.194730e+00
5.280054215551131e-02	1.015762e+02	5.194886e+00
5.280057498475172e-02	1.015761e+02	5.195049e+00
5.280060989381064e-02	1.015760e+02	5.195222e+00
5.280064848041845e-02	1.015760e+02	5.195414e+00
5.280069166194967e-02	1.015759e+02	5.195628e+00
5.280073923042396e-02	1.015758e+02	5.195864e+00
5.280079171705129e-02	1.015757e+02	5.196124e+00
5.280085029857650e-02	1.015757e+02	5.196415e+00
5.280091518205943e-02	1.015755e+02	5.196737e+00
5.280098894957905e-02	1.015754e+02	5.197103e+00
5.280107279921770e-02	1.015753e+02	5.197518e+00
5.280117026445618e-02	1.015751e+02	5.198002e+00
5.280128517514385e-02	1.015749e+02	5.198572e+00
5.280142294400118e-02	1.015747e+02	5.199255e+00
5.280159323301247e-02	1.015744e+02	5.200099e+00
5.280180737624392e-02	1.015740e+02	5.201160e+00
5.280209109980497e-02	1.015736e+02	5.202566e+00
5.280247659187149e-02	1.015729e+02	5.204475e+00
5.280304795883031e-02	1.015720e+02	5.207304e+00
5.280393331227643e-02	1.015705e+02	5.211682e+00
5.280551697823269e-02	1.015678e+02	5.219502e+00
5.280860198815168e-02	1.015627e+02	5.234690e+00
5.281477200798964e-02	1.015525e+02	5.264885e+00
5.282711204766557e-02	1.015323e+02	5.324560e+00
5.285179212701744e-02	1.014928e+02	5.441122e+00
5.290115228572117e-02	1.014175e+02	5.663657e+00
5.299880853572116e-02	1.012750e+02	6.084800e+00
5.299899927058444e-02	1.012747e+02	6.085592e+00
5.299938074031100e-02	1.012742e+02	6.087133e+00
5.299949382353349e-02	1.012740e+02	6.087590e+00
5.299969595321682e-02	1.012737e+02	6.088406e+00
5.300001635143215e-02	1.012733e+02	6.089700e+00
5.300035723321986e-02	1.012728e+02	6.091075e+00
5.300088163592673e-02	1.012721e+02	6.093191e+00
5.300257740992149e-02	1.012698e+02	6.100024e+00
5.301010213851650e-02	1.012596e+02	6.130168e+00
5.301852893084453e-02	1.012483e+02	6.163580e+00
5.303538251550057e-02	1.012258e+02	6.229896e+00
5.303544834981564e-02	1.012258e+02	6.230153e+00
5.303558001844576e-02	1.012256e+02	6.230665e+00
5.303584335570601e-02	1.012252e+02	6.231690e+00
5.303635738025472e-02	1.012246e+02	6.233688e+00
5.303738542935214e-02	1.012232e+02	6.237682e+00
5.303946562244769e-02	1.012205e+02	6.245755e+00
5.304002482493527e-02	1.012198e+02	6.247921e+00
5.304002582888947e-02	1.012198e+02	6.247925e+00
5.304002643885033e-02	1.012197e+02	6.247928e+00
5.304002689973283e-02	1.012197e+02	6.247930e+00
5.304002693494773e-02	1.012197e+02	6.247930e+00
5.304002693508528e-02	1.012197e+02	6.247930e+00
5.304002793508528e-02	1.012197e+02	6.247934e+00
5.304002893508528e-02	1.012197e+02	6.247938e+00
5.304002993508528e-02	1.012197e+02	6.247941e+00
5.304003093508528e-02	1.012197e+02	6.247945e+00
5.304003106008528e-02	1.012198e+02	6.247946e+00
5.304003106009291e-02	1.012198e+02	6.247946e+00
5.304003106033717e-02	1.012197e+02	6.247946e+00
5.304003118534099e-02	1.012198e+02	6.247946e+00
5.304003131034098e-02	1.012197e+02	6.247947e+00
5.304003131034146e-02	1.012197e+02	6.247947e+00
5.304003131034241e-02	1.012197e+02	6.247947e+00
5.304003131034251e-02	1.012197e+02	6.247947e+00
5.304003131034261e-02	1.012197e+02	6.247947e+00
5.304003131037312e-02	1.012197e+02	6.247947e+00
5.304003131043416e-02	1.012197e+02	6.247947e+00
5.304003131046468e-02	1.012197e+02	6.247947e+00
5.304003143546467e-02	1.012197e+02	6.247947e+00
5.304003156046467e-02	1.012197e+02	6.247948e+00
5.304003168546467e-02	1.012197e+02	6.247948e+00
5.304003168563066e-02	1.012197e+02	6.247948e+00
5.304003268563066e-02	1.012197e+02	6.247952e+00
5.304003368563066e-02	1.012197e+02	6.247956e+00
5.304003468563066e-02	1.012197e+02	6.247960e+00
5.304003657948699e-02	1.012197e+02	6.247967e+00
5.304003963775280e-02	1.012197e+02	6.247979e+00
5.304004119892685e-02	1.012197e+02	6.247985e+00
5.304004177542720e-02	1.012197e+02	6.247987e+00
5.304004214501235e-02	1.012197e+02	6.247989e+00
5.304004214534070e-02	1.012197e+02	6.247989e+00
5.304004314534070e-02	1.012197e+02	6.247993e+00
5.304004414534070e-02	1.012197e+02	6.247996e+00
5.304004514534070e-02	1.012197e+02	6.248000e+00
5.304004614534070e-02	1.012197e+02	6.248004e+00
5.304004714534070e-02	1.012197e+02	6.248008e+00
5.304004814534070e-02	1.012193e+02	6.248012e+00
5.304004914534070e-02	1.012174e+02	6.248016e+00
5.304005014534070e-02	1.012080e+02	6.248020e+00
5.304005114534070e-02	1.011835e+02	6.248024e+00
5.304005214534070e-02	1.011523e+02	6.248027e+00
5.304005314534069e-02	1.011348e+02	6.248031e+00
5.304005414534069e-02	1.011347e+02	6.248035e+00
5.304005514534069e-02	1.011418e+02	6.248039e+00
5.304005614534069e-02	1.011503e+02	6.248043e+00
5.304005765291808e-02	1.011641e+02	6.248049e+00
5.304005931235412e-02	1.011824e+02	6.248055e+00
5.304006135838810e-02	1.012238e+02	6.248063e+00
5.304006304937347e-02	1.013294e+02	6.248070e+00
5.304006444197531e-02	1.015382e+02	6.248075e+00
5.304006584542554e-02	1.018441e+02	6.248081e+00
5.304006721343569e-02	1.021606e+02	6.248086e+00
5.304006863190244e-02	1.025013e+02	6.248092e+00
5.304006934827473e-02	1.027472e+02	6.248095e+00
5.304006981708875e-02	1.031314e+02	6.248096e+00
5.304007020198957e-02	1.039627e+02	6.248098e+00
5.304007068136458e-02	1.060560e+02	6.248100e+00
5.304007126244609e-02	1.099423e+02	6.248103e+00
5.304007180509625e-02	1.145996e+02	6.248105e+00
5.304007246408177e-02	1.212529e+02	6.248109e+00
5.304007368213415e-02	1.349821e+02	6.248117e+00
5.304007531172655e-02	1.542834e+02	6.248131e+00
5.304007751459524e-02	1.792530e+02	6.248154e+00
5.304007921321726e-02	1.962793e+02	6.248175e+00
5.304007929260349e-02	1.969338e+02	6.248176e+00
5.304007945137595e-02	1.980241e+02	6.248178e+00
5.304007976892087e-02	1.999624e+02	6.248182e+00
5.304008012836994e-02	2.017761e+02	6.248187e+00
5.304008044673043e-02	2.029660e+02	6.248192e+00
5.304008075792404e-02	2.038009e+02	6.248196e+00
5.304008077041394e-02	2.038257e+02	6.248196e+00
5.304008077080425e-02	2.038263e+02	6.248196e+00
5.304008077090182e-02	2.038265e+02	6.248196e+00
5.304008077109697e-02	2.038267e+02	6.248196e+00
5.304008177109697e-02	2.040466e+02	6.248210e+00
5.304008189609697e-02	2.040606e+02	6.248212e+00
5.304008210059705e-02	2.040632e+02	6.248215e+00
5.304008245399155e-02	2.040662e+02	6.248220e+00
5.304008259087572e-02	2.040671e+02	6.248222e+00
5.304008279960155e-02	2.040682e+02	6.248225e+00
5.304008299260484e-02	2.040691e+02	6.248228e+00
5.304008337861141e-02	2.040705e+02	6.248233e+00
5.304008372953194e-02	2.040717e+02	6.248238e+00
5.304008422932496e-02	2.040730e+02	6.248245e+00
5.304008501653044e-02	2.040747e+02	6.248256e+00
5.304008659094140e-02	2.040773e+02	6.248279e+00
5.304008815049189e-02	2.040791e+02	6.248301e+00
5.304008956489941e-02	2.040804e+02	6.248321e+00
5.304009116270130e-02	2.040815e+02	6.248343e+00
5.304009263797311e-02	2.040823e+02	6.248364e+00
5.304009426560079e-02	2.040830e+02	6.248387e+00
5.304009584396503e-02	2.040836e+02	6.248410e+00
5.304009760234605e-02	2.040842e+02	6.248435e+00
5.304009937785287e-02	2.040846e+02	6.248460e+00
5.304010137698877e-02	2.040850e+02	6.248488e+00
5.304010348313611e-02	2.040853e+02	6.248518e+00
5.304010590003729e-02	2.040856e+02	6.248552e+00
5.304010855176158e-02	2.040859e+02	6.248590e+00
5.304011165401792e-02	2.040861e+02	6.248633e+00
5.304011517952802e-02	2.040863e+02	6.248683e+00
5.304011937595405e-02	2.040864e+02	6.248743e+00
5.304012428744647e-02	2.040866e+02	6.248813e+00
5.304013021604592e-02	2.040867e+02	6.248897e+00
5.304013733316797e-02	2.040867e+02	6.248997e+00
5.304014602747815e-02	2.040867e+02	6.249120e+00
5.304015671574328e-02	2.040867e+02	6.249271e+00
5.304016991984422e-02	2.040867e+02	6.249458e+00
5.304018654854750e-02	2.040867e+02	6.249694e+00
5.304020733238320e-02	2.040866e+02	6.249988e+00
5.304021876629524e-02	2.040859e+02	6.250150e+00
5.304022705870836e-02	2.040839e+02	6.250268e+00
5.304023858333817e-02	2.040789e+02	6.250431e+00
5.304024316786254e-02	2.040769e+02	6.250495e+00
5.304025004224760e-02	2.040748e+02	6.250593e+00
5.304025584109415e-02	2.040735e+02	6.250675e+00
5.304026206325822e-02	2.040727e+02	6.250763e+00
5.304027056117030e-02	2.040719e+02	6.250884e+00
5.304028014129273e-02	2.040714e+02	6.251019e+00
5.304029643401743e-02	2.040710e+02	6.251250e+00
5.304031181445936e-02	2.040707e+02	6.251467e+00
5.304034257534324e-02	2.040704e+02	6.251903e+00
5.304037555818891e-02	2.040702e+02	6.252369e+00
5.304044152388022e-02	2.040698e+02	6.253303e+00
5.304050937854784e-02	2.040695e+02	6.254263e+00
5.304058147625406e-02	2.040693e+02	6.255284e+00
5.304064643633578e-02	2.040691e+02	6.256203e+00
5.304071611856847e-02	2.040689e+02	6.257189e+00
5.304078295478293e-02	2.040686e+02	6.258135e+00
5.304085353383863e-02	2.040684e+02	6.259133e+00
5.304092121643259e-02	2.040682e+02	6.260091e+00
5.304099164812370e-02	2.040680e+02	6.261087e+00
5.304105948847394e-02	2.040678e+02	6.262046e+00
5.304113518821468e-02	2.040676e+02	6.263117e+00
5.304121628928666e-02	2.040673e+02	6.264264e+00
5.304131952823179e-02	2.040670e+02	6.265724e+00
5.304143728452550e-02	2.040667e+02	6.267389e+00
5.304159620237116e-02	2.040662e+02	6.269636e+00
5.304179773714675e-02	2.040656e+02	6.272484e+00
5.304199177901801e-02	2.040650e+02	6.275227e+00
5.304219133734126e-02	2.040644e+02	6.278046e+00
5.304237031939119e-02	2.040639e+02	6.280574e+00
5.304257111778005e-02	2.040633e+02	6.283411e+00
5.304274981478712e-02	2.040627e+02	6.285934e+00
5.304292679223390e-02	2.040622e+02	6.288433e+00
5.304312902138066e-02	2.040616e+02	6.291287e+00
5.304332379398450e-02	2.040610e+02	6.294036e+00
5.304359338224150e-02	2.040602e+02	6.297840e+00
5.304384447101732e-02	2.040595e+02	6.301381e+00
5.304425741489285e-02	2.040582e+02	6.307204e+00
5.304465215861585e-02	2.040570e+02	6.312768e+00
5.304490886358531e-02	2.040563e+02	6.316386e+00
5.304503263740495e-02	2.040559e+02	6.318130e+00
5.304508031777586e-02	2.040558e+02	6.318801e+00
5.304509801313106e-02	2.040557e+02	6.319050e+00
5.304511286351275e-02	2.040557e+02	6.319260e+00
5.304512734889621e-02	2.040556e+02	6.319463e+00
5.304514735700890e-02	2.040555e+02	6.319745e+00
5.304516690951264e-02	2.040555e+02	6.320021e+00
5.304519619968646e-02	2.040554e+02	6.320433e+00
5.304523354926078e-02	2.040553e+02	6.320959e+00
5.304529793878859e-02	2.040551e+02	6.321866e+00
5.304540095517298e-02	2.040548e+02	6.323317e+00
5.304560698794177e-02	2.040542e+02	6.326217e+00
5.304601905347934e-02	2.040529e+02	6.332017e+00
5.304667875958834e-02	2.040510e+02	6.341297e+00
5.304749888225226e-02	2.040485e+02	6.352822e+00
5.304913912758009e-02	2.040436e+02	6.375836e+00
5.305241961823574e-02	2.040339e+02	6.421720e+00
5.305898059954705e-02	2.040145e+02	6.512915e+00
5.307210256216966e-02	2.039763e+02	6.693042e+00
5.309834648741488e-02	2.039015e+02	7.044463e+00
5.315083433790534e-02	2.037582e+02	7.714818e+00
5.324849058790534e-02	2.035058e+02	8.882680e+00
5.333324927471764e-02	2.032959e+02	9.836647e+00
5.333340681523733e-02	2.032957e+02	9.838300e+00
5.333372189627670e-02	2.032950e+02	9.841604e+00
5.333378476996333e-02	2.032948e+02	9.842264e+00
5.333385115456684e-02	2.032947e+02	9.842960e+00
5.333389023509721e-02	2.032946e+02	9.843369e+00
5.333395096063123e-02	2.032944e+02	9.844007e+00
5.333397936509910e-02	2.032944e+02	9.844304e+00
5.333400708811794e-02	2.032943e+02	9.844595e+00
5.333403890662696e-02	2.032942e+02	9.844929e+00
5.333407743569652e-02	2.032941e+02	9.845332e+00
5.333420233519817e-02	2.032938e+02	9.846642e+00
5.333431379854942e-02	2.032936e+02	9.847810e+00
5.333451946277750e-02	2.032931e+02	9.849965e+00
5.333478256317909e-02	2.032924e+02	9.852721e+00
5.333519609292121e-02	2.032914e+02	9.857052e+00
5.333564685922911e-02	2.032903e+02	9.861771e+00
5.333718586090336e-02	2.032866e+02	9.877864e+00
5.334112511761014e-02	2.032769e+02	9.918917e+00
5.334597269012744e-02	2.032649e+02	9.969151e+00
5.335566783516204e-02	2.032401e+02	1.006869e+01
5.337505812523124e-02	2.031873e+02	1.026558e+01
5.338445139295272e-02	2.031596e+02	1.035983e+01
5.339197042709289e-02	2.031359e+02	1.043446e+01
5.339815654525592e-02	2.031158e+02	1.049540e+01
5.340408033444196e-02	2.030964e+02	1.055337e+01
5.340943752263417e-02	2.030788e+02	1.060550e+01
5.341436274740111e-02	2.030627e+02	1.065316e+01
5.342033281691094e-02	2.030433e+02	1.071059e+01
5.342634155211947e-02	2.030239e+02	1.076801e+01
5.343470715558470e-02	2.029971e+02	1.084730e+01
5.344673700020092e-02	2.029590e+02	1.095991e+01
5.346823364720712e-02	2.028922e+02	1.115735e+01
5.350066358592787e-02	2.027942e+02	1.144711e+01
5.354206706670597e-02	2.026736e+02	1.180331e+01
5.359420686378267e-02	2.025293e+02	1.222986e+01
5.366490750681193e-02	2.023417e+02	1.278402e+01
5.366545622999092e-02	2.023404e+02	1.278814e+01
5.367105540784943e-02	2.023263e+02	1.282957e+01
5.367665458570794e-02	2.023124e+02	1.287081e+01
5.368225376356645e-02	2.022985e+02	1.291186e+01
5.368785294142495e-02	2.022847e+02	1.295271e+01
5.369345211928345e-02	2.022709e+02	1.299337e+01
5.369905129714196e-02	2.022572e+02	1.303383e+01
5.370465047500047e-02	2.022436e+02	1.307409e+01
5.370557542764425e-02	2.022413e+02	1.308070e+01
5.370680869783597e-02	2.022384e+02	1.308950e+01
5.370927523821941e-02	2.022324e+02	1.310706e+01
5.371422758883303e-02	2.022205e+02	1.314222e+01
5.371449736668748e-02	2.022199e+02	1.314413e+01
5.371480568423540e-02	2.022191e+02	1.314631e+01
5.371542231933126e-02	2.022177e+02	1.315067e+01
5.371665558952298e-02	2.022147e+02	1.315938e+01
5.371702578134445e-02	2.022139e+02	1.316200e+01
5.371739597316591e-02	2.022130e+02	1.316461e+01
5.371776616498738e-02	2.022121e+02	1.316723e+01
5.371813635680884e-02	2.022112e+02	1.316984e+01
5.371850654863031e-02	2.022103e+02	1.317245e+01
5.371887674045177e-02	2.022094e+02	1.317505e+01
5.371924693227324e-02	2.022085e+02	1.317766e+01
5.371924753445594e-02	2.022085e+02	1.317766e+01
5.371924873882137e-02	2.022085e+02	1.317767e+01
5.371924903991273e-02	2.022085e+02	1.317768e+01
5.371924931823898e-02	2.022085e+02	1.317768e+01
5.371924948280705e-02	2.022085e+02	1.317768e+01
5.371924965664297e-02	2.022085e+02	1.317768e+01
5.371924983553545e-02	2.022085e+02	1.317768e+01
5.371925000543454e-02	2.022085e+02	1.317768e+01
5.371925019561500e-02	2.022085e+02	1.317768e+01
5.371925036864752e-02	2.022085e+02	1.317768e+01
5.371925049827935e-02	2.022085e+02	1.317769e+01
5.371925064210662e-02	2.022085e+02	1.317769e+01
5.371925078286070e-02	2.022085e+02	1.317769e+01
5.371925093112419e-02	2.022085e+02	1.317769e+01
5.371925116921100e-02	2.022085e+02	1.317769e+01
5.371925164538461e-02	2.022085e+02	1.317769e+01
5.371925207307970e-02	2.022085e+02	1.317770e+01
5.371925254945540e-02	2.022085e+02	1.317770e+01
5.371925297692733e-02	2.022085e+02	1.317770e+01
5.371925313901817e-02	2.022085e+02	1.317770e+01
5.371925326401817e-02	2.022085e+02	1.317770e+01
5.371925338901817e-02	2.022085e+02	1.317771e+01
5.371925351401816e-02	2.022085e+02	1.317771e+01
5.371925451401816e-02	2.022085e+02	1.317771e+01
5.371925551401816e-02	2.022085e+02	1.317772e+01
5.371925651401816e-02	2.022085e+02	1.317773e+01
5.371925783788833e-02	2.022085e+02	1.317774e+01
5.371926031689200e-02	2.022085e+02	1.317775e+01
5.371926172434555e-02	2.022085e+02	1.317776e+01
5.371926254999180e-02	2.022085e+02	1.317777e+01
5.371926304336912e-02	2.022085e+02	1.317777e+01
5.371926345112451e-02	2.022085e+02	1.317778e+01
5.371926377346830e-02	2.022085e+02	1.317778e+01
5.371926406402500e-02	2.022085e+02	1.317778e+01
5.371926433815084e-02	2.022085e+02	1.317778e+01
5.371926459951298e-02	2.022085e+02	1.317778e+01
5.371926484955058e-02	2.022085e+02	1.317779e+01
5.371926509036216e-02	2.022085e+02	1.317779e+01
5.371926534826025e-02	2.022085e+02	1.317779e+01
5.371926558227755e-02	2.022085e+02	1.317779e+01
5.371926582269181e-02	2.022085e+02	1.317779e+01
5.371926604887280e-02	2.022086e+02	1.317779e+01
5.371926627985556e-02	2.022086e+02	1.317780e+01
5.371926650396055e-02	2.022088e+02	1.317780e+01
5.371926673287691e-02	2.022090e+02	1.317780e+01
5.371926695990895e-02	2.022093e+02	1.317780e+01
5.371926719280987e-02	2.022099e+02	1.317780e+01
5.371926742890328e-02	2.022109e+02	1.317780e+01
5.371926763481261e-02	2.022122e+02	1.317781e+01
5.371926776455650e-02	2.022133e+02	1.317781e+01
