time	V(vd)	V(vgs)	Id(M1)
4.619255442881884e-004	3.812558e-002	5.001448e+000	1.438921e-001
4.619260000000000e-004	3.811979e-002	5.001449e+000	1.436134e-001
4.619260455711812e-004	3.812388e-002	5.001432e+000	1.437961e-001
4.619261367135435e-004	3.812538e-002	5.001392e+000	1.438984e-001
4.619263189982682e-004	3.812212e-002	5.001294e+000	1.439013e-001
4.619266354305508e-004	3.811425e-002	5.001093e+000	1.439037e-001
4.619270000000000e-004	3.810352e-002	5.000834e+000	1.438919e-001
4.619270364569449e-004	3.810281e-002	5.000815e+000	1.439012e-001
4.619271093708348e-004	3.810141e-002	5.000785e+000	1.439067e-001
4.619272551986145e-004	3.809960e-002	5.000738e+000	1.439073e-001
4.619275468541739e-004	3.809830e-002	5.000654e+000	1.439089e-001
4.619281301652928e-004	3.809679e-002	5.000443e+000	1.439131e-001
4.619290135542327e-004	3.808533e-002	4.999813e+000	1.439203e-001
4.619304802898276e-004	3.803344e-002	4.997725e+000	1.439333e-001
4.619313782231892e-004	3.797050e-002	4.995438e+000	1.439424e-001
4.619318422812213e-004	3.791434e-002	4.993475e+000	1.439491e-001
4.619321583704634e-004	3.785223e-002	4.991405e+000	1.439558e-001
4.619324730004478e-004	3.776914e-002	4.988821e+000	1.439605e-001
4.619327722603106e-004	3.769264e-002	4.986465e+000	1.439591e-001
4.619330460528319e-004	3.764601e-002	4.984699e+000	1.439553e-001
4.619333401848099e-004	3.762436e-002	4.983167e+000	1.439522e-001
4.619335882359991e-004	3.762420e-002	4.982091e+000	1.439508e-001
4.619338577327967e-004	3.763767e-002	4.981081e+000	1.439506e-001
4.619341530035838e-004	3.766171e-002	4.980085e+000	1.439513e-001
4.619344770642517e-004	3.769490e-002	4.979078e+000	1.439528e-001
4.619351251855873e-004	3.776887e-002	4.977179e+000	1.439570e-001
4.619358787098108e-004	3.785703e-002	4.975053e+000	1.439624e-001
4.619373857582579e-004	3.802772e-002	4.970904e+000	1.439736e-001
4.619399317397607e-004	3.827898e-002	4.963407e+000	1.439937e-001
4.619418749437246e-004	3.834423e-002	4.954406e+000	1.440146e-001
4.619434527808480e-004	3.818661e-002	4.940338e+000	1.440337e-001
4.619451325913535e-004	3.789282e-002	4.917551e+000	1.440455e-001
4.619467877599035e-004	3.772502e-002	4.890238e+000	1.440500e-001
4.619485660794433e-004	3.785697e-002	4.856911e+000	1.440546e-001
4.619521227185231e-004	3.900917e-002	4.782673e+000	1.440641e-001
4.619574425211689e-004	4.258717e-002	4.662214e+000	1.440759e-001
4.619630134216916e-004	4.943442e-002	4.529673e+000	1.440769e-001
4.619689042913429e-004	6.302626e-002	4.389278e+000	1.440403e-001
4.619753784828442e-004	9.123059e-002	4.243855e+000	1.438893e-001
4.619799293104294e-004	1.299797e-001	4.157230e+000	1.435873e-001
4.619835065667120e-004	1.894781e-001	4.113316e+000	1.431074e-001
4.619877044738520e-004	2.981475e-001	4.093724e+000	1.425918e-001
4.619914519324422e-004	4.140093e-001	4.091421e+000	1.424881e-001
4.619954452645189e-004	5.411070e-001	4.091634e+000	1.425077e-001
4.619995387157419e-004	6.712624e-001	4.091456e+000	1.424875e-001
4.620077256181879e-004	9.328232e-001	4.091474e+000	1.424673e-001
4.620203715678953e-004	1.338040e+000	4.091398e+000	1.424010e-001
4.620353072089906e-004	1.818904e+000	4.091263e+000	1.422767e-001
4.620548363950007e-004	2.455410e+000	4.090808e+000	1.419990e-001
4.620775873760139e-004	3.223632e+000	4.089529e+000	1.413888e-001
4.620945171649435e-004	3.845385e+000	4.087317e+000	1.404306e-001
4.621055644993232e-004	4.315299e+000	4.084385e+000	1.391405e-001
4.621143227012035e-004	4.756803e+000	4.080579e+000	1.373145e-001
4.621204762434977e-004	5.113139e+000	4.076540e+000	1.349148e-001
4.621234417187355e-004	5.297111e+000	4.070845e+000	1.293291e-001
4.621252392757980e-004	5.402146e+000	4.058749e+000	1.166532e-001
4.621264331676703e-004	5.457674e+000	4.039815e+000	1.001532e-001
4.621277874149620e-004	5.502925e+000	4.005585e+000	7.758386e-002
4.621294047006095e-004	5.540628e+000	3.953070e+000	5.454390e-002
4.621315295055803e-004	5.573920e+000	3.872679e+000	3.524366e-002
4.621338395880567e-004	5.598209e+000	3.777385e+000	2.539958e-002
4.621361115136254e-004	5.614396e+000	3.679410e+000	2.192318e-002
4.621391461420357e-004	5.629292e+000	3.546716e+000	2.013813e-002
4.621437773392490e-004	5.644588e+000	3.348083e+000	1.842201e-002
4.621530397336756e-004	5.664539e+000	2.971755e+000	1.564846e-002
4.621623300249624e-004	5.677768e+000	2.627763e+000	1.327542e-002
4.621720117704449e-004	5.686923e+000	2.312292e+000	1.117246e-002
4.621820139422160e-004	5.693521e+000	2.034226e+000	9.351228e-003
4.621958239689258e-004	5.699938e+000	1.717173e+000	7.295045e-003
4.622104320485029e-004	5.704746e+000	1.448590e+000	5.556120e-003
4.622247895896907e-004	5.708032e+000	1.245901e+000	4.235755e-003
4.622417772724555e-004	5.710750e+000	1.065781e+000	3.047998e-003
4.622576154952044e-004	5.712503e+000	9.436394e-001	2.232936e-003
4.622783736435577e-004	5.714008e+000	8.336516e-001	1.499072e-003
4.623039883641618e-004	5.715163e+000	7.435759e-001	9.174816e-004
4.623295729015196e-004	5.715796e+000	6.868307e-001	5.751790e-004
4.623598096684550e-004	5.716121e+000	6.461517e-001	3.556304e-004
4.623999430263677e-004	5.716197e+000	6.138142e-001	2.055640e-004
4.624514302447340e-004	5.716020e+000	5.895956e-001	1.154115e-004
4.625179462302713e-004	5.715608e+000	5.715050e-001	6.539605e-005
4.626062838799598e-004	5.714957e+000	5.572247e-001	3.876356e-005
4.627353075992597e-004	5.713950e+000	5.442380e-001	2.301251e-005
4.629147296648315e-004	5.712504e+000	5.324734e-001	1.399053e-005
4.631814319302924e-004	5.710275e+000	5.208715e-001	8.166165e-006
4.636352711037596e-004	5.706261e+000	5.075387e-001	3.930315e-006
4.643196346242439e-004	5.699611e+000	4.935280e-001	9.638580e-007
4.653196346242440e-004	5.688858e+000	4.778548e-001	-1.412972e-006
4.656760000000000e-004	5.684602e+000	4.730448e-001	-1.997175e-006
4.659632692484879e-004	5.680869e+000	4.694383e-001	-2.518967e-006
4.661014615030241e-004	5.678967e+000	4.677253e-001	-2.732093e-006
4.663778460120965e-004	5.675010e+000	4.643123e-001	-1.902828e-005
4.663788460120966e-004	5.674994e+000	4.642997e-001	-1.123076e-005
4.663808460120967e-004	5.674964e+000	4.642746e-001	7.206982e-007
4.663848460120970e-004	5.674905e+000	4.642254e-001	-4.971773e-006
4.663928460120976e-004	5.674785e+000	4.641263e-001	-2.225133e-006
4.664088460120987e-004	5.674544e+000	4.639283e-001	-3.611412e-006
4.664408460121009e-004	5.674060e+000	4.635317e-001	-2.987979e-006
4.665048460121054e-004	5.673082e+000	4.627374e-001	-3.209911e-006
4.665479999999911e-004	5.672415e+000	4.622008e-001	-3.401014e-006
4.665896920242287e-004	5.671764e+000	4.616811e-001	1.020557e-006
4.665926159515248e-004	5.671718e+000	4.616447e-001	-1.039783e-006
4.665984638061171e-004	5.671626e+000	4.615718e-001	-4.659712e-006
4.666101595153016e-004	5.671441e+000	4.614255e-001	-2.908884e-006
4.666335509336707e-004	5.671069e+000	4.611326e-001	8.993912e-006
4.666345509336708e-004	5.671053e+000	4.611203e-001	3.130956e-006
4.666365509336710e-004	5.671022e+000	4.610956e-001	-6.657055e-006
4.666405509336712e-004	5.670958e+000	4.610454e-001	-2.108407e-006
4.666481951488353e-004	5.670836e+000	4.609497e-001	-4.164924e-006
4.666607115696720e-004	5.670636e+000	4.607931e-001	-1.394461e-005
4.666617115696721e-004	5.670620e+000	4.607804e-001	-9.321753e-006
4.666637115696722e-004	5.670588e+000	4.607551e-001	-9.032422e-007
4.666677115696725e-004	5.670523e+000	4.607048e-001	9.519619e-007
4.666691226319943e-004	5.670501e+000	4.606871e-001	-1.874529e-008
4.666719447566380e-004	5.670455e+000	4.606516e-001	2.221450e-006
4.666729447566381e-004	5.670439e+000	4.606393e-001	-2.825920e-006
4.666739999999999e-004	5.670423e+000	4.606260e-001	-3.473167e-006
4.666750000000000e-004	5.670406e+000	4.606135e-001	-3.317939e-006
4.666760000000000e-004	5.670383e+000	4.605936e-001	1.795171e-004
4.666760022007028e-004	5.670384e+000	4.605951e-001	1.611078e-004
4.666760066021083e-004	5.670385e+000	4.605977e-001	1.294837e-004
4.666760154049193e-004	5.670387e+000	4.606033e-001	8.477326e-005
4.666760330105414e-004	5.670388e+000	4.606181e-001	3.275715e-005
4.666760521143816e-004	5.670389e+000	4.606427e-001	5.807057e-006
4.666760903220620e-004	5.670390e+000	4.607253e-001	-1.917379e-005
4.666761667374227e-004	5.670390e+000	4.610064e-001	-7.052212e-005
4.666762847665823e-004	5.670393e+000	4.617310e-001	-1.952771e-004
4.666764432708354e-004	5.670402e+000	4.632923e-001	-4.586498e-004
4.666766451021550e-004	5.670419e+000	4.661109e-001	-9.219011e-004
4.666767503847123e-004	5.670431e+000	4.679719e-001	-1.220644e-003
4.666767894348856e-004	5.670436e+000	4.687854e-001	-1.348426e-003
4.666768675352322e-004	5.670448e+000	4.706139e-001	-1.629212e-003
4.666770000000001e-004	5.670470e+000	4.739507e-001	-2.133221e-003
4.666770397394304e-004	5.670477e+000	4.750285e-001	-2.291753e-003
4.666770927253376e-004	5.670486e+000	4.764291e-001	-2.490404e-003
4.666771986971519e-004	5.670504e+000	4.790925e-001	-2.838877e-003
4.666774106407805e-004	5.670534e+000	4.839160e-001	-3.366922e-003
4.666778345280377e-004	5.670583e+000	4.923413e-001	-4.035475e-003
4.666782362207587e-004	5.670620e+000	4.992678e-001	-4.352479e-003
4.666786632562401e-004	5.670652e+000	5.058386e-001	-4.465840e-003
4.666791137057163e-004	5.670683e+000	5.123671e-001	-4.484741e-003
4.666797745118597e-004	5.670725e+000	5.218056e-001	-4.479876e-003
4.666810961241465e-004	5.670826e+000	5.432269e-001	-4.856281e-003
4.666820037862514e-004	5.670945e+000	5.651947e-001	-6.076412e-003
4.666829462817084e-004	5.671148e+000	5.999812e-001	-8.565818e-003
4.666839318583534e-004	5.671429e+000	6.476991e-001	-1.173039e-002
4.666848360667516e-004	5.671730e+000	6.997039e-001	-1.449213e-002
4.666860286944870e-004	5.672167e+000	7.776080e-001	-1.746221e-002
4.666880795923284e-004	5.672950e+000	9.224228e-001	-2.125361e-002
4.666890152431536e-004	5.673302e+000	9.903438e-001	-2.226120e-002
4.666898308549578e-004	5.673594e+000	1.049368e+000	-2.257374e-002
4.666906514668113e-004	5.673876e+000	1.108113e+000	-2.267027e-002
4.666913544315313e-004	5.674110e+000	1.158009e+000	-2.267004e-002
4.666920744497367e-004	5.674339e+000	1.208377e+000	-2.256995e-002
4.666928883186604e-004	5.674586e+000	1.264308e+000	-2.235865e-002
4.666936513782213e-004	5.674808e+000	1.315786e+000	-2.211206e-002
4.666946906757594e-004	5.675093e+000	1.384565e+000	-2.175574e-002
4.666958804541078e-004	5.675398e+000	1.461259e+000	-2.134553e-002
4.666982600108047e-004	5.675947e+000	1.608903e+000	-2.053698e-002
4.667014532382457e-004	5.676570e+000	1.795667e+000	-1.949775e-002
4.667068805799185e-004	5.677392e+000	2.087059e+000	-1.785511e-002
4.667135388767282e-004	5.678084e+000	2.406477e+000	-1.603503e-002
4.667216294768265e-004	5.678548e+000	2.744116e+000	-1.409064e-002
4.667303442760218e-004	5.678693e+000	3.053166e+000	-1.229116e-002
4.667411251081140e-004	5.678507e+000	3.369453e+000	-1.042004e-002
4.667541479206188e-004	5.677207e+000	3.670574e+000	-4.725969e-003
4.667751333718942e-004	5.670561e+000	4.047952e+000	2.874517e-002
4.667833417294930e-004	5.661919e+000	4.161457e+000	6.924962e-002
4.667901762511749e-004	5.641200e+000	4.228822e+000	1.234551e-001
4.667992914798639e-004	5.580836e+000	4.287233e+000	1.857681e-001
4.668025053165151e-004	5.527990e+000	4.285695e+000	1.778756e-001
4.668040802596837e-004	5.470705e+000	4.264393e+000	1.429217e-001
4.668048666907248e-004	5.422081e+000	4.240822e+000	1.111745e-001
4.668057150875855e-004	5.358651e+000	4.208248e+000	7.893601e-002
4.668061366722767e-004	5.331320e+000	4.194823e+000	7.015766e-002
4.668065781763683e-004	5.309830e+000	4.185512e+000	6.596453e-002
4.668070844799224e-004	5.291098e+000	4.178795e+000	6.340665e-002
4.668078218949500e-004	5.270143e+000	4.173259e+000	6.158174e-002
4.668086010556388e-004	5.252459e+000	4.170392e+000	6.067109e-002
4.668098413319398e-004	5.228469e+000	4.168581e+000	6.010408e-002
4.668111200987722e-004	5.205642e+000	4.167909e+000	5.984893e-002
4.668136005566055e-004	5.163063e+000	4.167505e+000	5.964181e-002
4.668161120760628e-004	5.120814e+000	4.167288e+000	5.949463e-002
4.668211351149773e-004	5.038117e+000	4.166975e+000	5.927400e-002
4.668267574561624e-004	4.948468e+000	4.166670e+000	5.905496e-002
4.668380021385324e-004	4.778104e+000	4.166127e+000	5.867668e-002
4.668543618152560e-004	4.550019e+000	4.165439e+000	5.820720e-002
4.668834393562939e-004	4.187315e+000	4.164467e+000	5.754198e-002
4.669132231704449e-004	3.859582e+000	4.163776e+000	5.702591e-002
4.669548408029221e-004	3.452989e+000	4.163218e+000	5.650289e-002
4.670040866878394e-004	3.011072e+000	4.162957e+000	5.607226e-002
4.670752706811634e-004	2.406202e+000	4.163095e+000	5.570403e-002
4.671731478128434e-004	1.596450e+000	4.164009e+000	5.556053e-002
4.672935650790214e-004	6.115783e-001	4.166086e+000	5.579792e-002
4.673472593431171e-004	2.014073e-001	4.187404e+000	5.591532e-002
4.673688741851015e-004	8.467117e-002	4.231119e+000	5.588448e-002
4.673788466794107e-004	5.918648e-002	4.270815e+000	5.589231e-002
4.673850463395053e-004	5.171812e-002	4.300014e+000	5.592090e-002
4.673928472788897e-004	4.507203e-002	4.336718e+000	5.596359e-002
4.673999860283805e-004	4.050254e-002	4.369573e+000	5.601004e-002
4.674086307477198e-004	3.633497e-002	4.407863e+000	5.606787e-002
4.674187997129602e-004	3.264670e-002	4.450645e+000	5.614122e-002
4.674303484904954e-004	2.956494e-002	4.495787e+000	5.622556e-002
4.674474327388242e-004	2.627379e-002	4.556725e+000	5.635461e-002
4.674635094483258e-004	2.412340e-002	4.606961e+000	5.647704e-002
4.674956628673289e-004	2.132343e-002	4.691176e+000	5.672578e-002
4.675288014275033e-004	1.954297e-002	4.758393e+000	5.698327e-002
4.675950785478522e-004	1.767525e-002	4.850424e+000	5.750158e-002
4.676775219463070e-004	1.661797e-002	4.916646e+000	5.814831e-002
4.678424087432166e-004	1.603916e-002	4.974323e+000	5.944619e-002
4.680239510079113e-004	1.610176e-002	4.995366e+000	6.087655e-002
4.683201190368841e-004	1.664291e-002	5.000799e+000	6.321795e-002
4.687072574779385e-004	1.744853e-002	5.001509e+000	6.630155e-002
4.694815343600474e-004	1.909195e-002	5.001459e+000	7.250468e-002
4.704815343600475e-004	2.122427e-002	5.001464e+000	8.054677e-002
4.714815343600475e-004	2.336443e-002	5.001464e+000	8.860724e-002
4.724815343600475e-004	2.550482e-002	5.001464e+000	9.665728e-002
4.734815343600475e-004	2.763685e-002	5.001463e+000	1.046645e-001
4.744815343600475e-004	2.975212e-002	5.001462e+000	1.125976e-001
4.754815343600476e-004	3.184260e-002	5.001459e+000	1.204268e-001
4.764815343600476e-004	3.390054e-002	5.001456e+000	1.281234e-001
4.774815343600476e-004	3.592903e-002	5.001453e+000	1.357019e-001
4.775930000000001e-004	3.615240e-002	5.001452e+000	1.365356e-001
4.778159312799050e-004	3.659486e-002	5.001451e+000	1.381862e-001
4.781471374401903e-004	3.725573e-002	5.001454e+000	1.406389e-001
4.781481374401903e-004	3.725496e-002	5.001452e+000	1.406408e-001
4.781501374401904e-004	3.725426e-002	5.001450e+000	1.406471e-001
4.781541374401904e-004	3.726353e-002	5.001451e+000	1.406802e-001
4.781621374401905e-004	3.727869e-002	5.001450e+000	1.407370e-001
4.781781374401908e-004	3.731035e-002	5.001450e+000	1.408550e-001
4.782101374401913e-004	3.737302e-002	5.001450e+000	1.410887e-001
4.782741374401923e-004	3.749845e-002	5.001450e+000	1.415563e-001
4.784021374401943e-004	3.775068e-002	5.001450e+000	1.424989e-001
4.784031374401943e-004	3.775181e-002	5.001450e+000	1.425016e-001
4.784051374401944e-004	3.775433e-002	5.001449e+000	1.425092e-001
4.784091374401944e-004	3.776259e-002	5.001449e+000	1.425416e-001
4.784171374401946e-004	3.777801e-002	5.001449e+000	1.425982e-001
4.784331374401948e-004	3.780930e-002	5.001449e+000	1.427153e-001
4.784651374401953e-004	3.787161e-002	5.001449e+000	1.429473e-001
4.785291374401963e-004	3.799554e-002	5.001448e+000	1.434034e-001
4.785301374401963e-004	3.799780e-002	5.001448e+000	1.434148e-001
4.785321374401964e-004	3.800221e-002	5.001449e+000	1.434358e-001
4.785361374401964e-004	3.800979e-002	5.001449e+000	1.434616e-001
4.785441374401966e-004	3.802543e-002	5.001449e+000	1.435211e-001
4.785601374401968e-004	3.805691e-002	5.001449e+000	1.436456e-001
4.785609999999996e-004	3.805841e-002	5.001449e+000	1.436476e-001
4.785627251196051e-004	3.806144e-002	5.001448e+000	1.436529e-001
4.785661753588162e-004	3.806828e-002	5.001449e+000	1.436814e-001
4.785730758372384e-004	3.808165e-002	5.001449e+000	1.437303e-001
4.785791990431557e-004	3.809341e-002	5.001448e+000	1.437707e-001
4.785807535881654e-004	3.809647e-002	5.001448e+000	1.437832e-001
4.785838626781847e-004	3.810259e-002	5.001448e+000	1.438081e-001
4.785867818199615e-004	3.810881e-002	5.001449e+000	1.438471e-001
4.785871617164464e-004	3.810932e-002	5.001449e+000	1.438424e-001
4.785879215094163e-004	3.811033e-002	5.001448e+000	1.438327e-001
4.785894410953560e-004	3.811316e-002	5.001448e+000	1.438395e-001
4.785899608281207e-004	3.811423e-002	5.001448e+000	1.438454e-001
4.785910002936499e-004	3.811645e-002	5.001448e+000	1.438597e-001
4.785920002936499e-004	3.811839e-002	5.001448e+000	1.438671e-001
4.785930000000001e-004	3.809709e-002	5.001447e+000	1.429119e-001
4.785930999706351e-004	3.811129e-002	5.001405e+000	1.435435e-001
4.785932999119051e-004	3.811612e-002	5.001304e+000	1.438773e-001
4.785936001174600e-004	3.810900e-002	5.001116e+000	1.438805e-001
4.785940000000001e-004	3.809842e-002	5.000833e+000	1.439114e-001
4.785940399882541e-004	3.809695e-002	5.000813e+000	1.438937e-001
4.785941199647621e-004	3.809507e-002	5.000781e+000	1.438838e-001
4.785942799177781e-004	3.809324e-002	5.000730e+000	1.438843e-001
4.785945998238101e-004	3.809201e-002	5.000637e+000	1.438862e-001
4.785952003393083e-004	3.809015e-002	5.000407e+000	1.438906e-001
4.785961612879600e-004	3.807639e-002	4.999681e+000	1.438985e-001
4.785975393726552e-004	3.802527e-002	4.997653e+000	1.439108e-001
4.785983496430762e-004	3.796747e-002	4.995564e+000	1.439191e-001
4.785988013303565e-004	3.791420e-002	4.993703e+000	1.439252e-001
4.785991176568073e-004	3.785510e-002	4.991712e+000	1.439320e-001
4.785994100861115e-004	3.777969e-002	4.989341e+000	1.439370e-001
4.785997408186071e-004	3.769270e-002	4.986685e+000	1.439363e-001
4.786000081741823e-004	3.764373e-002	4.984909e+000	1.439327e-001
4.786003053441875e-004	3.761892e-002	4.983326e+000	1.439293e-001
4.786005579306084e-004	3.761700e-002	4.982209e+000	1.439279e-001
4.786008287497382e-004	3.762943e-002	4.981182e+000	1.439275e-001
4.786011254078807e-004	3.765284e-002	4.980172e+000	1.439281e-001
4.786014305953838e-004	3.768361e-002	4.979217e+000	1.439296e-001
4.786020409703901e-004	3.775281e-002	4.977418e+000	1.439333e-001
4.786027374226803e-004	3.783433e-002	4.975446e+000	1.439383e-001
4.786041303272608e-004	3.799342e-002	4.971605e+000	1.439486e-001
4.786064651006406e-004	3.822776e-002	4.964752e+000	1.439668e-001
4.786088385002767e-004	3.832661e-002	4.954174e+000	1.439914e-001
4.786104785133918e-004	3.817684e-002	4.939764e+000	1.440107e-001
4.786122530009924e-004	3.787621e-002	4.915490e+000	1.440229e-001
4.786139893796208e-004	3.771967e-002	4.886544e+000	1.440275e-001
4.786157917561823e-004	3.788393e-002	4.852446e+000	1.440322e-001
4.786193965093053e-004	3.911140e-002	4.776729e+000	1.440418e-001
4.786245407583669e-004	4.266891e-002	4.659857e+000	1.440530e-001
4.786302253249537e-004	4.982826e-002	4.524462e+000	1.440533e-001
4.786362181966392e-004	6.406993e-002	4.381891e+000	1.440132e-001
